广州期货交易所期货历史行情表(2023)
交易日期,品种名称,交割月份,合约代码,前结算价,开盘价,最高价,最低价,收盘价,结算价,涨跌,涨跌1,成交量,持仓量,持仓量变化,成交额
20230511,工业硅,2311,si2311,14735.00,14550.00,14560.00,13910.00,14410.00,14425.00,-325.00,-310.00,126,1101,56,9088975
20230511,工业硅,2312,si2312,15140.00,14780.00,15330.00,14775.00,14825.00,14845.00,-315.00,-295.00,29,539,7,2152650
20230511,工业硅,2401,si2401,15105.00,14960.00,15000.00,14845.00,14995.00,14905.00,-110.00,-200.00,16,102,9,1192500
20230511,工业硅,2402,si2402,14995.00,14945.00,14950.00,14945.00,14950.00,14945.00,-45.00,-50.00,4,85,3,298950
20230511,工业硅,2403,si2403,15095.00,14840.00,15060.00,14770.00,14985.00,14910.00,-110.00,-185.00,6,56,5,447400
20230512,工业硅,2308,si2308,14420.00,14360.00,14450.00,14150.00,14150.00,14315.00,-270.00,-105.00,62643,82878,1535,4484306250
20230512,工业硅,2309,si2309,14420.00,14420.00,14435.00,14140.00,14140.00,14335.00,-280.00,-85.00,18878,19960,-39,1353487250
20230512,工业硅,2310,si2310,14420.00,14420.00,14455.00,14130.00,14135.00,14280.00,-285.00,-140.00,378,2771,186,26998450
20230512,工业硅,2311,si2311,14425.00,14325.00,14450.00,14160.00,14180.00,14300.00,-245.00,-125.00,87,1159,58,6220875
20230512,工业硅,2312,si2312,14845.00,14815.00,14820.00,14625.00,14630.00,14725.00,-215.00,-120.00,18,540,1,1325525
20230512,工业硅,2401,si2401,14905.00,14785.00,14800.00,14730.00,14750.00,14760.00,-155.00,-145.00,7,107,5,516625
20230512,工业硅,2402,si2402,14945.00,14825.00,14955.00,14700.00,14800.00,14820.00,-145.00,-125.00,6,83,-2,444625
20230512,工业硅,2403,si2403,14910.00,14830.00,14860.00,14700.00,14700.00,14740.00,-210.00,-170.00,8,61,5,589725
20230515,工业硅,2308,si2308,14315.00,14180.00,14270.00,14040.00,14085.00,14125.00,-230.00,-190.00,57217,82520,-358,4042154700
20230515,工业硅,2309,si2309,14335.00,14180.00,14250.00,14035.00,14080.00,14110.00,-255.00,-225.00,16504,20239,279,1164566950
20230515,工业硅,2310,si2310,14280.00,14225.00,14225.00,14040.00,14100.00,14125.00,-180.00,-155.00,81,2766,-5,5721425
20230515,工业硅,2311,si2311,14300.00,14170.00,14200.00,14005.00,14130.00,14130.00,-170.00,-170.00,82,1157,-2,5794150
20230515,工业硅,2312,si2312,14725.00,14585.00,14690.00,14475.00,14690.00,14600.00,-35.00,-125.00,19,547,7,1387150
20230515,工业硅,2401,si2401,14760.00,14620.00,14630.00,14615.00,14630.00,14620.00,-130.00,-140.00,5,109,2,365550
20230515,工业硅,2402,si2402,14820.00,14715.00,14730.00,14715.00,14730.00,14720.00,-90.00,-100.00,2,85,2,147225
20230515,工业硅,2403,si2403,14740.00,14700.00,14810.00,14575.00,14805.00,14735.00,65.00,-5.00,5,62,1,368375
20230516,工业硅,2308,si2308,14125.00,14090.00,14215.00,14020.00,14050.00,14085.00,-75.00,-40.00,53521,84450,1930,3770431975
20230516,工业硅,2309,si2309,14110.00,14060.00,14200.00,14010.00,14030.00,14080.00,-80.00,-30.00,18894,20710,471,1330447775
20230516,工业硅,2310,si2310,14125.00,14100.00,14150.00,14040.00,14050.00,14100.00,-75.00,-25.00,66,2782,16,4653175
20230516,工业硅,2311,si2311,14130.00,14120.00,14190.00,14050.00,14075.00,14110.00,-55.00,-20.00,35,1170,13,2469275
20230516,工业硅,2312,si2312,14600.00,14565.00,14595.00,14510.00,14510.00,14545.00,-90.00,-55.00,8,553,6,581875
20230516,工业硅,2401,si2401,14620.00,14815.00,14815.00,14690.00,14695.00,14730.00,75.00,110.00,4,109,0,294600
20230516,工业硅,2402,si2402,14720.00,,,,14720.00,14720.00,0.00,0.00,0,85,0,0
20230516,工业硅,2403,si2403,14735.00,14910.00,14910.00,14615.00,14615.00,14715.00,-120.00,-20.00,7,67,5,515125
20230517,工业硅,2308,si2308,14085.00,14030.00,14080.00,13815.00,13860.00,13885.00,-225.00,-200.00,64711,86748,2298,4494170075
20230517,工业硅,2309,si2309,14080.00,14020.00,14070.00,13815.00,13850.00,13905.00,-230.00,-175.00,16571,21554,844,1152481975
20230517,工业硅,2310,si2310,14100.00,14190.00,14190.00,13850.00,13850.00,13955.00,-250.00,-145.00,476,3024,242,33222275
20230517,工业硅,2311,si2311,14110.00,14150.00,14150.00,13845.00,13850.00,13940.00,-260.00,-170.00,205,1294,124,14288825
20230517,工业硅,2312,si2312,14545.00,14445.00,14495.00,14330.00,14340.00,14390.00,-205.00,-155.00,32,573,20,2302500
20230517,工业硅,2401,si2401,14730.00,14580.00,14595.00,14485.00,14485.00,14520.00,-245.00,-210.00,20,123,14,1452375
20230517,工业硅,2402,si2402,14720.00,14700.00,14700.00,14615.00,14670.00,14660.00,-50.00,-60.00,3,87,2,219925
20230517,工业硅,2403,si2403,14715.00,14835.00,14835.00,14590.00,14590.00,14710.00,-125.00,-5.00,9,67,0,661975
20230518,工业硅,2308,si2308,13885.00,13860.00,13920.00,13550.00,13620.00,13680.00,-265.00,-205.00,88463,87886,1138,6052695300
20230518,工业硅,2309,si2309,13905.00,13890.00,13925.00,13560.00,13660.00,13705.00,-245.00,-200.00,22597,23588,2034,1548700550
20230518,工业硅,2310,si2310,13955.00,13800.00,13860.00,13600.00,13650.00,13665.00,-305.00,-290.00,436,3259,235,29790525
20230518,工业硅,2311,si2311,13940.00,14130.00,14140.00,13600.00,13680.00,13725.00,-260.00,-215.00,384,1461,167,26356000
20230518,工业硅,2312,si2312,14390.00,14360.00,14385.00,14000.00,14080.00,14185.00,-310.00,-205.00,62,595,22,4398200
20230518,工业硅,2401,si2401,14520.00,14565.00,14565.00,14100.00,14170.00,14265.00,-350.00,-255.00,39,144,21,2782500
20230518,工业硅,2402,si2402,14660.00,14505.00,14555.00,14275.00,14300.00,14345.00,-360.00,-315.00,13,94,7,932700
20230518,工业硅,2403,si2403,14710.00,14500.00,14500.00,14200.00,14200.00,14360.00,-510.00,-350.00,8,72,5,574475
20230519,工业硅,2308,si2308,13680.00,13505.00,13520.00,13170.00,13250.00,13330.00,-430.00,-350.00,99229,90555,2669,6615326350
20230519,工业硅,2309,si2309,13705.00,13560.00,13560.00,13215.00,13295.00,13370.00,-410.00,-335.00,23271,25282,1694,1556130625
20230519,工业硅,2310,si2310,13665.00,13510.00,13530.00,13265.00,13340.00,13385.00,-325.00,-280.00,407,3492,233,27246350
20230519,工业硅,2311,si2311,13725.00,13900.00,13970.00,13265.00,13305.00,13415.00,-420.00,-310.00,420,1660,199,28175550
20230519,工业硅,2312,si2312,14185.00,13810.00,13915.00,13705.00,13780.00,13790.00,-405.00,-395.00,41,605,10,2827075
20230519,工业硅,2401,si2401,14265.00,13915.00,14025.00,13765.00,13805.00,13840.00,-460.00,-425.00,41,145,1,2838075
20230519,工业硅,2402,si2402,14345.00,14200.00,14200.00,13890.00,13890.00,13960.00,-455.00,-385.00,8,94,0,558500
20230519,工业硅,2403,si2403,14360.00,14000.00,14175.00,13865.00,13865.00,13970.00,-495.00,-390.00,12,73,1,838350
20230522,工业硅,2308,si2308,13330.00,13170.00,13190.00,12695.00,12880.00,12965.00,-450.00,-365.00,112779,89892,-663,7311348025
20230522,工业硅,2309,si2309,13370.00,13390.00,13390.00,12735.00,12905.00,13045.00,-465.00,-325.00,22659,27470,2188,1478474450
20230522,工业硅,2310,si2310,13385.00,13230.00,13240.00,12805.00,12950.00,13030.00,-435.00,-355.00,282,3632,140,18375525
20230522,工业硅,2311,si2311,13415.00,13350.00,13350.00,12800.00,12935.00,13015.00,-480.00,-400.00,307,1793,133,19980425
20230522,工业硅,2312,si2312,13790.00,13485.00,13680.00,13260.00,13275.00,13470.00,-515.00,-320.00,64,595,-10,4311825
20230522,工业硅,2401,si2401,13840.00,13630.00,13695.00,13360.00,13565.00,13520.00,-275.00,-320.00,29,157,12,1960925
20230522,工业硅,2402,si2402,13960.00,13700.00,13700.00,13500.00,13525.00,13575.00,-435.00,-385.00,5,95,1,339400
20230522,工业硅,2403,si2403,13970.00,13935.00,13935.00,13560.00,13775.00,13710.00,-195.00,-260.00,22,83,10,1508100
20230523,工业硅,2308,si2308,12965.00,12900.00,13280.00,12880.00,13150.00,13120.00,185.00,155.00,95956,86235,-3657,6294742475
20230523,工业硅,2309,si2309,13045.00,12900.00,13310.00,12900.00,13180.00,13135.00,135.00,90.00,21493,29353,1883,1411640575
20230523,工业硅,2310,si2310,13030.00,12945.00,13320.00,12940.00,13135.00,13185.00,105.00,155.00,248,3595,-37,16351075
20230523,工业硅,2311,si2311,13015.00,12990.00,13300.00,12950.00,13090.00,13160.00,75.00,145.00,133,1776,-17,8753475
20230523,工业硅,2312,si2312,13470.00,13580.00,13725.00,13530.00,13560.00,13600.00,90.00,130.00,29,604,9,1972275
20230523,工业硅,2401,si2401,13520.00,13885.00,13885.00,13525.00,13525.00,13685.00,5.00,165.00,6,160,3,410575
20230523,工业硅,2402,si2402,13575.00,13800.00,13800.00,13760.00,13760.00,13780.00,185.00,205.00,2,94,-1,137800
20230523,工业硅,2403,si2403,13710.00,13810.00,13935.00,13715.00,13770.00,13830.00,60.00,120.00,5,85,2,345775
20230524,工业硅,2308,si2308,13120.00,13120.00,13275.00,13010.00,13090.00,13105.00,-30.00,-15.00,72858,85262,-973,4774322725
20230524,工业硅,2309,si2309,13135.00,13200.00,13295.00,13050.00,13120.00,13150.00,-15.00,15.00,23021,29163,-190,1513787250
20230524,工业硅,2310,si2310,13185.00,13270.00,13300.00,13090.00,13175.00,13190.00,-10.00,5.00,79,3621,26,5211950
20230524,工业硅,2311,si2311,13160.00,13250.00,13305.00,13110.00,13180.00,13220.00,20.00,60.00,171,1871,95,11307225
20230524,工业硅,2312,si2312,13600.00,13610.00,13660.00,13535.00,13570.00,13605.00,-30.00,5.00,22,613,9,1496950
20230524,工业硅,2401,si2401,13685.00,13650.00,13650.00,13565.00,13615.00,13605.00,-70.00,-80.00,4,159,-1,272100
20230524,工业硅,2402,si2402,13780.00,13770.00,13770.00,13650.00,13720.00,13735.00,-60.00,-45.00,5,94,0,343400
20230524,工业硅,2403,si2403,13830.00,13800.00,13860.00,13720.00,13750.00,13780.00,-80.00,-50.00,5,87,2,344500
20230525,工业硅,2308,si2308,13105.00,13025.00,13035.00,12585.00,12635.00,12820.00,-470.00,-285.00,89371,88354,3092,5730658225
20230525,工业硅,2309,si2309,13150.00,13100.00,13100.00,12635.00,12680.00,12910.00,-470.00,-240.00,24158,31279,2116,1559797725
20230525,工业硅,2310,si2310,13190.00,13090.00,13090.00,12670.00,12700.00,12910.00,-490.00,-280.00,447,3749,128,28857175
20230525,工业硅,2311,si2311,13220.00,13020.00,13115.00,12620.00,12715.00,12860.00,-505.00,-360.00,349,2085,214,22445825
20230525,工业硅,2312,si2312,13605.00,13495.00,13495.00,13100.00,13200.00,13285.00,-405.00,-320.00,119,670,57,7907500
20230525,工业硅,2401,si2401,13605.00,13625.00,13625.00,13175.00,13235.00,13325.00,-370.00,-280.00,34,167,8,2265575
20230525,工业硅,2402,si2402,13735.00,13500.00,13530.00,13310.00,13310.00,13400.00,-425.00,-335.00,20,94,0,1340200
20230525,工业硅,2403,si2403,13780.00,13690.00,13690.00,13250.00,13250.00,13485.00,-530.00,-295.00,16,94,7,1079150
20230526,工业硅,2308,si2308,12820.00,12580.00,12985.00,12505.00,12860.00,12690.00,40.00,-130.00,102220,87292,-1062,6486658500
20230526,工业硅,2309,si2309,12910.00,12730.00,13000.00,12550.00,12890.00,12720.00,-20.00,-190.00,29897,34198,2919,1901741900
20230526,工业硅,2310,si2310,12910.00,12585.00,13000.00,12585.00,12930.00,12760.00,20.00,-150.00,355,3852,103,22651425
20230526,工业硅,2311,si2311,12860.00,12640.00,13005.00,12640.00,12960.00,12780.00,100.00,-80.00,161,2164,79,10288625
20230526,工业硅,2312,si2312,13285.00,13145.00,13335.00,13065.00,13335.00,13140.00,50.00,-145.00,50,695,25,3285325
20230526,工业硅,2401,si2401,13325.00,13150.00,13400.00,13095.00,13190.00,13205.00,-135.00,-120.00,9,172,5,594225
20230526,工业硅,2402,si2402,13400.00,13300.00,13475.00,13255.00,13430.00,13335.00,30.00,-65.00,6,97,3,400050
20230526,工业硅,2403,si2403,13485.00,13280.00,13500.00,13180.00,13500.00,13280.00,15.00,-205.00,7,95,1,464900
20230529,工业硅,2308,si2308,12690.00,12930.00,13230.00,12760.00,12880.00,12885.00,190.00,195.00,74437,88566,1274,4796713175
20230529,工业硅,2309,si2309,12720.00,12910.00,13260.00,12790.00,12920.00,12910.00,200.00,190.00,16434,34035,-163,1060825500
20230529,工业硅,2310,si2310,12760.00,13050.00,13245.00,12850.00,12965.00,13000.00,205.00,240.00,190,3893,41,12350500
20230529,工业硅,2311,si2311,12780.00,13190.00,13190.00,12870.00,12990.00,12960.00,210.00,180.00,73,2185,21,4730425
20230529,工业硅,2312,si2312,13140.00,13355.00,13470.00,13330.00,13420.00,13370.00,280.00,230.00,19,704,9,1270550
20230529,工业硅,2401,si2401,13205.00,13565.00,13595.00,13375.00,13395.00,13445.00,190.00,240.00,17,176,4,1142825
20230529,工业硅,2402,si2402,13335.00,13685.00,13685.00,13465.00,13540.00,13640.00,205.00,305.00,13,103,6,886775
20230529,工业硅,2403,si2403,13280.00,13755.00,13755.00,13465.00,13565.00,13605.00,285.00,325.00,13,97,2,884625
20230530,工业硅,2308,si2308,12885.00,12885.00,12945.00,12785.00,12880.00,12865.00,-5.00,-20.00,55542,88362,-204,3573283350
20230530,工业硅,2309,si2309,12910.00,12950.00,12980.00,12815.00,12900.00,12890.00,-10.00,-20.00,14558,34465,430,938570625
20230530,工业硅,2310,si2310,13000.00,12965.00,12980.00,12860.00,12925.00,12930.00,-75.00,-70.00,49,3870,-23,3168525
20230530,工业硅,2311,si2311,12960.00,12970.00,13005.00,12875.00,12975.00,12960.00,15.00,0.00,34,2180,-5,2204025
20230530,工业硅,2312,si2312,13370.00,13360.00,13360.00,13230.00,13300.00,13315.00,-70.00,-55.00,11,703,-1,732525
20230530,工业硅,2401,si2401,13445.00,13450.00,13450.00,13170.00,13380.00,13305.00,-65.00,-140.00,14,170,-6,931475
20230530,工业硅,2402,si2402,13640.00,13505.00,13525.00,13430.00,13430.00,13465.00,-210.00,-175.00,10,106,3,673425
20230530,工业硅,2403,si2403,13605.00,13625.00,13625.00,13440.00,13480.00,13530.00,-125.00,-75.00,8,101,4,541250
20230531,工业硅,2308,si2308,12865.00,12790.00,12860.00,12700.00,12815.00,12780.00,-50.00,-85.00,63175,82346,-6016,4038434750
20230531,工业硅,2309,si2309,12890.00,12890.00,12890.00,12725.00,12835.00,12825.00,-55.00,-65.00,16460,31181,-3284,1055833525
20230531,工业硅,2310,si2310,12930.00,12810.00,12875.00,12795.00,12800.00,12855.00,-130.00,-75.00,93,3866,-4,5977575
20230531,工业硅,2311,si2311,12960.00,12870.00,12915.00,12800.00,12900.00,12880.00,-60.00,-80.00,85,2191,11,5475325
20230531,工业硅,2312,si2312,13315.00,13300.00,13340.00,13170.00,13180.00,13250.00,-135.00,-65.00,10,700,-3,662600
20230531,工业硅,2401,si2401,13305.00,13210.00,13275.00,13210.00,13230.00,13230.00,-75.00,-75.00,4,169,-1,264625
20230531,工业硅,2402,si2402,13465.00,13300.00,13300.00,13205.00,13255.00,13255.00,-210.00,-210.00,7,102,-4,463950
20230531,工业硅,2403,si2403,13530.00,13375.00,13375.00,13355.00,13355.00,13365.00,-175.00,-165.00,2,103,2,133650
20230601,工业硅,2308,si2308,12780.00,12890.00,13030.00,12875.00,12975.00,12950.00,195.00,170.00,68167,81666,-680,4415455450
20230601,工业硅,2309,si2309,12825.00,13065.00,13065.00,12915.00,13015.00,12990.00,190.00,165.00,22861,32021,840,1485083075
20230601,工业硅,2310,si2310,12855.00,12985.00,13085.00,12930.00,13005.00,12995.00,150.00,140.00,179,3809,-57,11630875
20230601,工业硅,2311,si2311,12880.00,13085.00,13100.00,12995.00,13050.00,13055.00,170.00,175.00,62,2199,8,4047525
20230601,工业硅,2312,si2312,13250.00,13495.00,13575.00,13355.00,13490.00,13465.00,240.00,215.00,35,710,10,2356400
20230601,工业硅,2401,si2401,13230.00,13480.00,13545.00,13450.00,13530.00,13500.00,300.00,270.00,15,170,1,1012675
20230601,工业硅,2402,si2402,13255.00,13535.00,13600.00,13520.00,13580.00,13560.00,325.00,305.00,12,107,5,813775
20230601,工业硅,2403,si2403,13365.00,13600.00,13800.00,13565.00,13680.00,13665.00,315.00,300.00,26,113,10,1776900
20230602,工业硅,2308,si2308,12950.00,13000.00,13365.00,12970.00,13220.00,13135.00,270.00,185.00,92383,76895,-4771,6068629900
20230602,工业硅,2309,si2309,12990.00,13085.00,13390.00,13005.00,13245.00,13100.00,255.00,110.00,30512,35726,3705,1999260675
20230602,工业硅,2310,si2310,12995.00,13065.00,13425.00,13045.00,13280.00,13225.00,285.00,230.00,210,3898,89,13887300
20230602,工业硅,2311,si2311,13055.00,13090.00,13465.00,13085.00,13280.00,13210.00,225.00,155.00,114,2186,-13,7531875
20230602,工业硅,2312,si2312,13465.00,13480.00,13750.00,13455.00,13700.00,13585.00,235.00,120.00,31,713,3,2106350
20230602,工业硅,2401,si2401,13500.00,13665.00,13745.00,13580.00,13635.00,13635.00,135.00,135.00,21,179,9,1431825
20230602,工业硅,2402,si2402,13560.00,13565.00,13725.00,13565.00,13725.00,13645.00,165.00,85.00,12,103,-4,818875
20230602,工业硅,2403,si2403,13665.00,13665.00,13870.00,13665.00,13870.00,13770.00,205.00,105.00,12,108,-5,826450
20230605,工业硅,2308,si2308,13135.00,13270.00,13295.00,12915.00,13020.00,13025.00,-115.00,-110.00,61490,77159,264,4006061775
20230605,工业硅,2309,si2309,13100.00,13245.00,13315.00,12950.00,13050.00,13075.00,-50.00,-25.00,22137,35764,38,1447582775
20230605,工业硅,2310,si2310,13225.00,13260.00,13270.00,13000.00,13090.00,13045.00,-135.00,-180.00,363,4103,205,23678100
20230605,工业硅,2311,si2311,13210.00,13230.00,13230.00,13010.00,13100.00,13090.00,-110.00,-120.00,104,2249,63,6808950
20230605,工业硅,2312,si2312,13585.00,13535.00,13540.00,13430.00,13500.00,13480.00,-85.00,-105.00,17,717,4,1145850
20230605,工业硅,2401,si2401,13635.00,13540.00,13540.00,13390.00,13405.00,13460.00,-230.00,-175.00,6,179,0,403850
20230605,工业硅,2402,si2402,13645.00,13470.00,13500.00,13425.00,13500.00,13460.00,-145.00,-185.00,8,103,0,538475
20230605,工业硅,2403,si2403,13770.00,13670.00,13670.00,13475.00,13605.00,13525.00,-165.00,-245.00,7,107,-1,473450
20230606,工业硅,2308,si2308,13025.00,13030.00,13135.00,12950.00,12990.00,13020.00,-35.00,-5.00,54538,79501,2342,3550838500
20230606,工业硅,2309,si2309,13075.00,13075.00,13160.00,12980.00,13010.00,13045.00,-65.00,-30.00,28038,36767,1003,1829201875
20230606,工业硅,2310,si2310,13045.00,13050.00,13180.00,13030.00,13040.00,13085.00,-5.00,40.00,74,4084,-19,4842625
20230606,工业硅,2311,si2311,13090.00,13100.00,13155.00,13020.00,13035.00,13085.00,-55.00,-5.00,95,2211,-38,6215500
20230606,工业硅,2312,si2312,13480.00,13540.00,13670.00,13385.00,13420.00,13505.00,-60.00,25.00,9,714,-3,607800
20230606,工业硅,2401,si2401,13460.00,13500.00,13600.00,13460.00,13480.00,13505.00,20.00,45.00,15,184,5,1013050
20230606,工业硅,2402,si2402,13460.00,13500.00,13545.00,13470.00,13470.00,13505.00,10.00,45.00,11,105,2,743025
20230606,工业硅,2403,si2403,13525.00,,,,13525.00,13525.00,0.00,0.00,0,107,0,0
20230607,工业硅,2308,si2308,13020.00,13020.00,13050.00,12610.00,12705.00,12825.00,-315.00,-195.00,68878,81671,2170,4418118250
20230607,工业硅,2309,si2309,13045.00,13045.00,13080.00,12630.00,12730.00,12910.00,-315.00,-135.00,32113,37316,549,2073566525
20230607,工业硅,2310,si2310,13085.00,13040.00,13075.00,12675.00,12775.00,12840.00,-310.00,-245.00,482,4279,195,30951825
20230607,工业硅,2311,si2311,13085.00,13055.00,13095.00,12710.00,12750.00,12915.00,-335.00,-170.00,209,2256,45,13499900
20230607,工业硅,2312,si2312,13505.00,13475.00,13475.00,13110.00,13150.00,13250.00,-355.00,-255.00,19,719,5,1259200
20230607,工业硅,2401,si2401,13505.00,13505.00,13510.00,13205.00,13205.00,13345.00,-300.00,-160.00,17,190,6,1134725
20230607,工业硅,2402,si2402,13505.00,13435.00,13495.00,13235.00,13235.00,13350.00,-270.00,-155.00,8,105,0,534100
20230607,工业硅,2403,si2403,13525.00,13495.00,13515.00,13400.00,13500.00,13460.00,-25.00,-65.00,13,110,3,875050
20230608,工业硅,2308,si2308,12825.00,12755.00,12855.00,12565.00,12765.00,12740.00,-60.00,-85.00,69427,79206,-2465,4424013850
20230608,工业硅,2309,si2309,12910.00,12820.00,12885.00,12600.00,12790.00,12775.00,-120.00,-135.00,34067,38223,907,2176791775
20230608,工业硅,2310,si2310,12840.00,12845.00,12900.00,12625.00,12825.00,12785.00,-15.00,-55.00,404,4322,43,25830500
20230608,工业硅,2311,si2311,12915.00,12885.00,12900.00,12680.00,12830.00,12790.00,-85.00,-125.00,63,2291,35,4030200
20230608,工业硅,2312,si2312,13250.00,13280.00,13360.00,13090.00,13325.00,13235.00,75.00,-15.00,108,771,52,7147275
20230608,工业硅,2401,si2401,13345.00,13300.00,13455.00,13190.00,13275.00,13320.00,-70.00,-25.00,33,211,21,2197825
20230608,工业硅,2402,si2402,13350.00,13330.00,13380.00,13300.00,13345.00,13325.00,-5.00,-25.00,8,111,6,533175
20230608,工业硅,2403,si2403,13460.00,13480.00,13480.00,13400.00,13410.00,13435.00,-50.00,-25.00,24,121,11,1612475
20230609,工业硅,2308,si2308,12740.00,12825.00,12880.00,12710.00,12730.00,12790.00,-10.00,50.00,59057,78706,-500,3777989775
20230609,工业硅,2309,si2309,12775.00,12820.00,12905.00,12740.00,12765.00,12825.00,-10.00,50.00,28670,38923,700,1838931450
20230609,工业硅,2310,si2310,12785.00,12895.00,12920.00,12790.00,12830.00,12835.00,45.00,50.00,519,4718,396,33314675
20230609,工业硅,2311,si2311,12790.00,12885.00,12915.00,12810.00,12855.00,12875.00,65.00,85.00,71,2314,23,4571425
20230609,工业硅,2312,si2312,13235.00,13400.00,13500.00,13200.00,13220.00,13280.00,-15.00,45.00,34,789,18,2257750
20230609,工业硅,2401,si2401,13320.00,13505.00,13505.00,13260.00,13325.00,13370.00,5.00,50.00,18,221,10,1203450
20230609,工业硅,2402,si2402,13325.00,13395.00,13395.00,13145.00,13345.00,13310.00,20.00,-15.00,9,112,1,599000
20230609,工业硅,2403,si2403,13435.00,13420.00,13420.00,13420.00,13420.00,13420.00,-15.00,-15.00,2,123,2,134200
20230612,工业硅,2308,si2308,12790.00,12695.00,12720.00,12540.00,12545.00,12625.00,-245.00,-165.00,49428,80767,2061,3120699650
20230612,工业硅,2309,si2309,12825.00,12745.00,12745.00,12580.00,12580.00,12680.00,-245.00,-145.00,20473,38940,17,1298048400
20230612,工业硅,2310,si2310,12835.00,12740.00,12745.00,12610.00,12610.00,12685.00,-225.00,-150.00,205,4853,135,13002325
20230612,工业硅,2311,si2311,12875.00,12875.00,12875.00,12665.00,12670.00,12715.00,-205.00,-160.00,166,2416,102,10555850
20230612,工业硅,2312,si2312,13280.00,13145.00,13225.00,13045.00,13045.00,13140.00,-235.00,-140.00,95,818,29,6242700
20230612,工业硅,2401,si2401,13370.00,13200.00,13200.00,13110.00,13110.00,13130.00,-260.00,-240.00,18,224,3,1181700
20230612,工业硅,2402,si2402,13310.00,13295.00,13295.00,13180.00,13190.00,13250.00,-120.00,-60.00,20,124,12,1325300
20230612,工业硅,2403,si2403,13420.00,13410.00,13410.00,13245.00,13245.00,13325.00,-175.00,-95.00,11,131,8,733100
20230613,工业硅,2308,si2308,12625.00,12510.00,12665.00,12380.00,12535.00,12515.00,-90.00,-110.00,79222,84435,3668,4958659550
20230613,工业硅,2309,si2309,12680.00,12550.00,12695.00,12420.00,12575.00,12560.00,-105.00,-120.00,29460,43822,4882,1850219500
20230613,工业硅,2310,si2310,12685.00,12600.00,12710.00,12470.00,12610.00,12540.00,-75.00,-145.00,1279,5639,786,80196500
20230613,工业硅,2311,si2311,12715.00,12575.00,12690.00,12515.00,12630.00,12590.00,-85.00,-125.00,226,2580,164,14228250
20230613,工业硅,2312,si2312,13140.00,12875.00,13130.00,12860.00,13015.00,12995.00,-125.00,-145.00,100,871,53,6498650
20230613,工业硅,2401,si2401,13130.00,13050.00,13135.00,12935.00,13070.00,13045.00,-60.00,-85.00,72,282,58,4697550
20230613,工业硅,2402,si2402,13250.00,13040.00,13130.00,13015.00,13070.00,13070.00,-180.00,-180.00,20,137,13,1307150
20230613,工业硅,2403,si2403,13325.00,13260.00,13260.00,13020.00,13155.00,13115.00,-170.00,-210.00,30,143,12,1967950
20230614,工业硅,2308,si2308,12515.00,12560.00,12700.00,12420.00,12540.00,12565.00,25.00,50.00,89495,84603,168,5623667250
20230614,工业硅,2309,si2309,12560.00,12600.00,12735.00,12460.00,12555.00,12600.00,-5.00,40.00,39592,46824,3002,2495279775
20230614,工业硅,2310,si2310,12540.00,12615.00,12740.00,12475.00,12600.00,12585.00,60.00,45.00,541,5603,-36,34042925
20230614,工业硅,2311,si2311,12590.00,12660.00,12720.00,12540.00,12615.00,12605.00,25.00,15.00,335,2648,68,21115775
20230614,工业硅,2312,si2312,12995.00,12950.00,13095.00,12905.00,13015.00,12975.00,20.00,-20.00,50,876,5,3244600
20230614,工业硅,2401,si2401,13045.00,13095.00,13190.00,12945.00,13020.00,13040.00,-25.00,-5.00,104,341,59,6781225
20230614,工业硅,2402,si2402,13070.00,13000.00,13130.00,13000.00,13040.00,13060.00,-30.00,-10.00,16,144,7,1045075
20230614,工业硅,2403,si2403,13115.00,13100.00,13150.00,13025.00,13045.00,13055.00,-70.00,-60.00,27,158,15,1762900
20230615,工业硅,2308,si2308,12565.00,12535.00,12630.00,12270.00,12370.00,12445.00,-195.00,-120.00,83846,87835,3232,5219172350
20230615,工业硅,2309,si2309,12600.00,12580.00,12660.00,12300.00,12395.00,12475.00,-205.00,-125.00,28048,47377,553,1750098625
20230615,工业硅,2310,si2310,12585.00,12580.00,12650.00,12345.00,12445.00,12485.00,-140.00,-100.00,1165,6352,749,72750200
20230615,工业硅,2311,si2311,12605.00,12630.00,12660.00,12395.00,12445.00,12505.00,-160.00,-100.00,526,2977,329,32897125
20230615,工业硅,2312,si2312,12975.00,13060.00,13060.00,12765.00,12785.00,12840.00,-190.00,-135.00,65,902,26,4174075
20230615,工业硅,2401,si2401,13040.00,12920.00,13090.00,12800.00,12820.00,12950.00,-220.00,-90.00,160,447,106,10360325
20230615,工业硅,2402,si2402,13060.00,13085.00,13085.00,12775.00,12885.00,12925.00,-175.00,-135.00,59,191,47,3813075
20230615,工业硅,2403,si2403,13055.00,13115.00,13115.00,12800.00,12885.00,12955.00,-170.00,-100.00,53,189,31,3433975
20230616,工业硅,2308,si2308,12445.00,12435.00,12570.00,12395.00,12495.00,12490.00,50.00,45.00,66755,90251,2416,4169118375
20230616,工业硅,2309,si2309,12475.00,12495.00,12600.00,12425.00,12530.00,12525.00,55.00,50.00,26986,49225,1848,1690154950
20230616,工业硅,2310,si2310,12485.00,12445.00,12620.00,12445.00,12550.00,12565.00,65.00,80.00,446,6397,45,28029500
20230616,工业硅,2311,si2311,12505.00,12525.00,12635.00,12470.00,12590.00,12575.00,85.00,70.00,196,2988,11,12324675
